Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_Administration_Charge_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Repairs,Block_Repairs_Unit,Block_Estate_Lighting,Block_Estate_Lighting_Unit,Block_Security_Services,Block_Security_Services_Unit,Block_Lift_Maintenance,Block_Lift_Maintenance_Unit,Block_Heating_And_Hotwater,Block_Heating_And_Hotwater_Unit,Block_Ground_Rent,Block_Ground_Rent_Unit,Block_Building_Insurance,Block_Building_Insurance_Unit,Block_Door_Entry,Block_Door_Entry_Unit,Block_Care_And_Upkeep,Block_Care_And_Upkeep_Unit,Estate_Care_And_Upkeep,Estate_Care_And_Upkeep_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Lighting,Estate_Lighting_Unit,Estate_Repairs_And_Maintenance,Estate_Repairs_And_Maintenance_Unit
2022,2023,"SWKE0145","SWKB1727","133.41","2.78","0.00","0.00","115.75","2.41","110.49","2.30","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.21","422.23","8.80","32.70","0.68","464.26","9.67","28851.81","5.32","12285.67","2.26","6990.17","1.29","3304.06","0.61"
2022,2023,"SWKE0337","SWKB1728","1636.32","9.80","0.00","0.00","1225.12","7.34","1135.52","6.80","0.00","0.00","2891.52","17.31","0.00","0.00","160.00","0.96","6134.96","36.74","43.92","0.26","3189.44","19.10","817.84","4.90","925.36","5.54","0.00","0.00","0.00","0.00"
2022,2023,"SWKE0338","SWKB1729","198.97","5.53","0.00","0.00","339.50","9.43","289.91","8.05","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.28","422.23","11.73","32.71","0.91","395.15","10.98","510.15","14.17","0.00","0.00","0.00","0.00","0.00","0.00"
2022,2023,"SWKE0339","SWKB1730","1913.89","8.82","0.00","0.00","4579.83","21.11","947.10","4.36","0.00","0.00","1768.70","8.15","0.00","0.00","120.00","0.55","4645.02","21.41","0.00","0.00","2470.66","11.39","1864.01","8.59","2670.13","12.30","115.60","0.53","77.58","0.36"
2022,2023,"SWKE0248","SWKB1731","2897.51","7.75","0.00","0.00","6517.35","17.43","2522.52","6.74","0.00","0.00","2457.84","6.57","0.00","0.00","210.00","0.56","8866.83","23.71","249.16","0.67","4702.95","12.57","5528.05","3.65","4264.51","2.81","2492.04","1.64","260.49","0.17"
2022,2023,"SWKE0033","SWKB1732","273.54","4.88","0.00","0.00","224.70","4.01","170.78","3.05","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.36","855.30","15.27","65.40","1.17","811.58","14.49","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0227","SWKB1733","1560.33","6.19","0.00","0.00","2923.60","11.60","1259.20","5.00","0.00","0.00","1189.70","4.72","0.00","0.00","100.00","0.40","3433.20","13.62","294.30","1.17","2713.60","10.77","20224.97","9.68","9128.09","4.37","4000.84","1.91","2920.21","1.40"
2022,2023,"SWKE0294","SWKB1734","320.17","1.96","0.00","0.00","373.93","2.29","178.69","1.10","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.18","1205.70","7.40","0.00","0.00","559.12","3.43","12977.53","4.98","8001.88","3.07","1704.80","0.65","639.15","0.25"
2022,2023,"SWKE0041","SWKB1735","4647.67","10.96","0.00","0.00","2860.76","6.75","5280.63","12.45","0.00","0.00","4038.82","9.53","21531.30","50.78","130.00","0.31","4459.66","10.52","393.54","0.93","4869.29","11.48","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0286","SWKB1736","1096.03","3.67","0.00","0.00","1259.33","4.21","1044.21","3.49","0.00","0.00","1841.80","6.16","0.00","0.00","70.00","0.23","2722.84","9.11","229.97","0.77","2634.98","8.81","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0033","SWKB1737","549.53","4.26","0.00","0.00","428.28","3.32","279.02","2.16","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.31","1784.33","13.83","200.46","1.55","1576.08","12.22","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0112","SWKB1738","684.78","6.17","0.00","0.00","544.50","4.91","413.70","3.73","0.00","0.00","0.00","0.00","0.00","0.00","60.00","0.54","2059.92","18.56","0.00","0.00","1911.72","17.22","37372.02","7.97","29578.18","6.31","5048.69","1.08","2283.47","0.49"
2022,2023,"SWKE0206","SWKB1739","594.96","10.82","0.00","0.00","726.03","13.20","672.91","12.23","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.73","1634.29","29.71","107.05","1.95","1726.86","31.40","3822.84","8.07","3331.97","7.03","89.34","0.19","177.68","0.37"
2022,2023,"SWKE0112","SWKB1740","3677.70","12.55","0.00","0.00","5554.95","18.96","4465.88","15.24","0.00","0.00","4832.43","16.49","0.00","0.00","220.00","0.75","7852.68","26.80","661.51","2.26","6833.02","23.32","37372.02","7.97","29578.18","6.31","5048.69","1.08","2283.47","0.49"
2022,2023,"SWKE0033","SWKB1741","439.39","4.27","0.00","0.00","985.57","9.57","114.77","1.11","0.00","0.00","0.00","0.00","0.00","0.00","70.00","0.68","1025.93","9.96","107.96","1.05","1291.63","12.54","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0109","SWKB1742","483.53","9.67","0.00","0.00","420.25","8.41","471.31","9.43","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.60","1199.94","24.00","99.40","1.99","1860.40","37.21","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0109","SWKB1743","582.86","11.43","0.00","0.00","1507.26","29.55","529.08","10.37","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.59","1194.52","23.42","92.36","1.81","1762.51","34.56","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0091","SWKB1744","376.41","3.92","0.00","0.00","739.81","7.71","0.00","0.00","0.00","0.00","110.13","1.15","1468.51","15.30","10.00","0.10","614.26","6.40","15.37","0.16","293.98","3.06","225.64","0.86","560.08","2.15","0.00","0.00","35.40","0.14"
2022,2023,"SWKE0091","SWKB1745","196.24","2.36","0.00","0.00","294.61","3.55","0.00","0.00","0.00","0.00","63.09","0.76","776.60","9.36","10.00","0.12","344.64","4.15","0.00","0.00","184.39","2.22","225.64","0.86","560.08","2.15","0.00","0.00","35.40","0.14"
2022,2023,"SWKE0316","SWKB1746","2174.70","9.89","0.00","0.00","1954.20","8.88","2843.10","12.92","0.00","0.00","4756.35","21.62","0.00","0.00","150.00","0.68","5084.85","23.11","0.00","0.00","3839.25","17.45","29606.81","9.09","8008.07","2.46","3575.40","1.10","1671.91","0.51"
2022,2023,"SWKE0288","SWKB1747","871.48","18.16","0.00","0.00","528.24","11.01","6414.28","133.63","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.42","855.30","17.82","0.00","0.00","535.62","11.16","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0344","SWKB1748","113.79","0.75","0.00","0.00","131.79","0.87","109.40","0.72","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.07","344.64","2.28","26.52","0.18","242.78","1.61","2079.84","3.28","3950.21","6.23","1665.21","2.63","1862.66","2.94"
2022,2023,"SWKE0344","SWKB1749","1533.14","9.07","0.00","0.00","2936.10","17.37","1549.82","9.17","0.00","0.00","0.00","0.00","0.00","0.00","110.00","0.65","3864.44","22.87","256.40","1.52","3104.75","18.37","2079.84","3.28","3950.21","6.23","1665.21","2.63","1862.66","2.94"
2022,2023,"SWKE0344","SWKB1750","1349.90","7.42","0.00","0.00","2376.16","13.06","1247.10","6.85","0.00","0.00","0.00","0.00","0.00","0.00","100.00","0.55","3593.06","19.74","183.10","1.01","2762.74","15.18","2079.84","3.28","3950.21","6.23","1665.21","2.63","1862.66","2.94"
2022,2023,"SWKE0344","SWKB1751","896.27","6.79","0.00","0.00","1260.57","9.55","876.06","6.64","0.00","0.00","0.00","0.00","0.00","0.00","60.00","0.45","2476.15","18.76","185.00","1.40","1846.05","13.99","2079.84","3.28","3950.21","6.23","1665.21","2.63","1862.66","2.94"
2022,2023,"SWKE0249","SWKB1752","3627.38","11.41","0.00","0.00","4661.27","14.66","2239.65","7.04","0.00","0.00","8425.46","26.50","0.00","0.00","410.00","1.29","9419.59","29.62","776.45","2.44","7687.26","24.17","4089.28","3.35","3723.43","3.05","831.76","0.68","55.99","0.05"
2022,2023,"SWKE0122","SWKB1753","293.47","9.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00","1.61","0.00","0.00","0.00","0.00","0.00","0.00","20294.21","25.02","4938.76","6.09","614.23","0.76","5108.91","6.30"
2022,2023,"SWKE0210","SWKB1754","1707.60","28.46","0.00","0.00","4456.16","74.27","790.96","13.18","0.00","0.00","0.00","0.00","7665.28","127.75","40.00","0.67","1373.28","22.89","228.96","3.82","1459.28","24.32","18399.95","6.76","6510.11","2.39","3421.44","1.26","2839.76","1.04"
2022,2023,"SWKE0210","SWKB1755","1585.45","44.04","0.00","0.00","1472.10","40.89","428.45","11.90","0.00","0.00","0.00","0.00","8497.45","236.04","50.00","1.39","2111.15","58.64","299.80","8.33","1864.65","51.80","18399.95","6.76","6510.11","2.39","3421.44","1.26","2839.76","1.04"
2022,2023,"SWKE0210","SWKB1756","2421.04","22.42","0.00","0.00","1533.66","14.20","294.23","2.72","0.00","0.00","0.00","0.00","14381.71","133.16","80.00","0.74","2983.29","27.62","781.51","7.24","2150.29","19.91","18399.95","6.76","6510.11","2.39","3421.44","1.26","2839.76","1.04"
2022,2023,"SWKE0088","SWKB1757","307.72","5.13","0.00","0.00","237.14","3.95","155.75","2.60","0.00","0.00","0.00","0.00","1955.97","32.60","10.00","0.17","338.99","5.65","0.00","0.00","173.57","2.89","12142.16","4.46","2955.56","1.09","1191.99","0.44","892.70","0.33"
2022,2023,"SWKE0088","SWKB1758","1220.35","12.98","0.00","0.00","918.82","9.77","993.79","10.57","0.00","0.00","0.00","0.00","7099.10","75.52","40.00","0.43","1361.61","14.49","0.00","0.00","1002.99","10.67","12142.16","4.46","2955.56","1.09","1191.99","0.44","892.70","0.33"
2022,2023,"SWKE0297","SWKB1759","4837.12","23.03","0.00","0.00","1532.56","7.30","17694.88","84.26","0.00","0.00","978.00","4.66","20893.60","99.49","80.00","0.38","2746.56","13.08","0.00","0.00","2296.96","10.94","5805.44","2.23","4462.90","1.71","1573.29","0.60","537.57","0.21"
2022,2023,"SWKE0112","SWKB1760","2727.17","10.65","0.00","0.00","5094.36","19.90","1479.90","5.78","0.00","0.00","2749.28","10.74","0.00","0.00","180.00","0.70","7303.10","28.53","590.37","2.31","5214.14","20.37","37372.02","7.97","29578.18","6.31","5048.69","1.08","2283.47","0.49"
2022,2023,"SWKE0259","SWKB1761","6959.75","13.86","0.00","0.00","8697.40","17.33","1668.15","3.32","0.00","0.00","0.00","0.00","37912.32","75.52","290.00","0.58","10892.80","21.70","65.87","0.13","4944.79","9.85","7056.09","2.49","10017.05","3.54","3543.05","1.25","651.89","0.23"
2022,2023,"SWKE0120","SWKB1762","1200.94","5.36","0.00","0.00","1666.30","7.44","2066.57","9.23","0.00","0.00","0.00","0.00","0.00","0.00","1050.00","4.69","3837.55","17.13","0.00","0.00","3039.43","13.57","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0042","SWKB1763","969.42","6.21","0.00","0.00","1805.94","11.58","212.58","1.36","0.00","0.00","656.94","4.21","0.00","0.00","60.00","0.38","2533.38","16.24","213.18","1.37","1715.16","10.99","2161.60","4.38","1837.20","3.73","146.50","0.30","115.90","0.24"
2022,2023,"SWKE0248","SWKB1764","774.65","5.42","0.00","0.00","1212.92","8.48","772.62","5.40","0.00","0.00","796.08","5.57","0.00","0.00","60.00","0.42","2455.79","17.17","234.96","1.64","1257.73","8.80","5528.05","3.65","4264.51","2.81","2492.04","1.64","260.49","0.17"
2022,2023,"SWKE0210","SWKB1765","523.32","13.08","0.00","0.00","711.74","17.79","152.20","3.81","0.00","0.00","0.00","0.00","2740.34","68.51","20.00","0.50","689.28","17.23","43.61","1.09","502.40","12.56","18399.95","6.76","6510.11","2.39","3421.44","1.26","2839.76","1.04"
2022,2023,"SWKE0210","SWKB1766","751.52","22.10","0.00","0.00","169.76","4.99","274.50","8.07","0.00","0.00","0.00","0.00","4312.54","126.84","30.00","0.88","1111.51","32.69","92.35","2.72","924.83","27.20","18399.95","6.76","6510.11","2.39","3421.44","1.26","2839.76","1.04"
2022,2023,"SWKE0041","SWKB1767","5327.04","13.32","0.00","0.00","9329.71","23.32","1694.48","4.24","0.00","0.00","2609.95","6.52","26668.45","66.67","340.00","0.85","6168.63","15.42","79.83","0.20","3745.17","9.36","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0079","SWKB1768","835.62","11.61","0.00","0.00","330.90","4.60","1103.04","15.32","0.00","0.00","0.00","0.00","0.00","0.00","60.00","0.83","2533.38","35.19","0.00","0.00","2543.40","35.33","17553.15","17.82","7775.92","7.89","656.97","0.67","120.30","0.12"
2022,2023,"SWKE0079","SWKB1769","837.30","14.95","0.00","0.00","35.76","0.64","593.34","10.60","0.00","0.00","0.00","0.00","0.00","0.00","60.00","1.07","2059.92","36.78","0.00","0.00","3530.88","63.05","17553.15","17.82","7775.92","7.89","656.97","0.67","120.30","0.12"
2022,2023,"SWKE0079","SWKB1770","68.18","3.79","0.00","0.00","80.86","4.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.56","344.64","19.15","0.00","0.00","0.00","0.00","17553.15","17.82","7775.92","7.89","656.97","0.67","120.30","0.12"
2022,2023,"SWKE0123","SWKB1771","1166.34","16.20","0.00","0.00","1909.74","26.52","690.55","9.59","0.00","0.00","0.00","0.00","0.00","0.00","70.00","0.97","2955.61","41.05","236.39","3.28","2104.97","29.24","5826.56","15.50","3704.64","9.85","1066.01","2.84","253.53","0.67"
2022,2023,"SWKE0294","SWKB1772","856.80","4.63","0.00","0.00","666.18","3.60","364.86","1.97","0.00","0.00","0.00","0.00","0.00","0.00","90.00","0.49","3800.07","20.54","0.00","0.00","1349.01","7.29","12977.53","4.98","8001.88","3.07","1704.80","0.65","639.15","0.25"
2022,2023,"SWKE0294","SWKB1773","800.93","4.22","0.00","0.00","763.31","4.02","437.26","2.30","0.00","0.00","0.00","0.00","0.00","0.00","80.00","0.42","3394.10","17.86","0.00","0.00","1159.55","6.10","12977.53","4.98","8001.88","3.07","1704.80","0.65","639.15","0.25"
2022,2023,"SWKE0105","SWKB1774","783.35","16.32","0.00","0.00","919.88","19.16","213.73","4.45","0.00","0.00","0.00","0.00","0.00","0.00","50.00","1.04","1652.60","34.43","129.12","2.69","1953.39","40.70","33935.52","29.74","17358.14","15.21","7283.26","6.38","5522.11","4.84"
2022,2023,"SWKE0112","SWKB1775","1066.79","5.96","0.00","0.00","1277.40","7.14","463.12","2.59","0.00","0.00","0.00","0.00","0.00","0.00","100.00","0.56","3376.77","18.86","0.00","0.00","3129.85","17.49","37372.02","7.97","29578.18","6.31","5048.69","1.08","2283.47","0.49"
2022,2023,"SWKE0188","SWKB1776","1384.87","12.15","0.00","0.00","1103.09","9.68","999.23","8.77","0.00","0.00","0.00","0.00","0.00","0.00","110.00","0.96","4666.21","40.93","361.42","3.17","2813.89","24.68","3786.26","11.76","3018.20","9.37","1489.46","4.63","34.97","0.11"
2022,2023,"SWKE0021","SWKB1777","3849.37","2.60","0.00","0.00","9283.18","6.26","2020.59","1.36","0.00","0.00","1475.37","1.00","14526.38","9.80","120.00","0.08","3703.32","2.50","0.00","0.00","5468.16","3.69","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0021","SWKB1778","844.33","0.66","0.00","0.00","544.06","0.42","362.62","0.28","0.00","0.00","305.45","0.24","3855.23","3.01","40.00","0.03","1263.53","0.99","0.00","0.00","1574.56","1.23","11477.97","0.96","6872.37","0.57","2775.59","0.23","5106.47","0.43"
2022,2023,"SWKE0030","SWKB1779","1338.54","13.12","0.00","0.00","536.08","5.26","1250.37","12.26","0.00","0.00","0.00","0.00","7500.18","73.53","40.00","0.39","1374.60","13.48","133.42","1.31","972.92","9.54","13046.37","5.16","12907.80","5.10","2492.06","0.99","3207.96","1.27"
2022,2023,"SWKE0030","SWKB1780","1405.66","11.34","0.00","0.00","1185.79","9.56","1217.13","9.82","0.00","0.00","0.00","0.00","7425.30","59.88","40.00","0.32","1374.60","11.09","137.14","1.11","1099.06","8.86","13046.37","5.16","12907.80","5.10","2492.06","0.99","3207.96","1.27"
2022,2023,"SWKE0030","SWKB1781","1988.28","12.12","0.00","0.00","1953.58","11.91","881.10","5.37","0.00","0.00","0.00","0.00","10870.50","66.28","60.00","0.37","2062.56","12.58","197.04","1.20","1553.50","9.47","13046.37","5.16","12907.80","5.10","2492.06","0.99","3207.96","1.27"
2022,2023,"SWKE0253","SWKB1782","3046.29","14.44","0.00","0.00","1791.24","8.49","1383.80","6.56","0.00","0.00","0.00","0.00","16021.39","75.93","110.00","0.52","3791.04","17.97","395.50","1.87","3150.84","14.93","22883.13","8.88","4446.78","1.72","1017.29","0.39","7492.98","2.91"
2022,2023,"SWKE0017","SWKB1783","1619.55","4.45","0.00","0.00","1442.90","3.96","1321.55","3.63","0.00","0.00","0.00","0.00","0.00","0.00","150.00","0.41","5557.55","15.27","0.00","0.00","3661.60","10.06","11038.97","5.77","3490.54","1.83","1723.70","0.90","13544.02","7.08"
2022,2023,"SWKE0060","SWKB1784","721.24","28.85","0.00","0.00","1645.08","65.80","1230.80","49.23","0.00","0.00","0.00","0.00","2721.12","108.84","20.00","0.80","689.28","27.57","65.40","2.62","493.10","19.72","2682.32","2.41","3077.49","2.77","1533.87","1.38","459.83","0.41"
2022,2023,"SWKE0078","SWKB1785","1601.99","12.92","0.00","0.00","717.08","5.78","444.23","3.58","0.00","0.00","0.00","0.00","0.00","0.00","150.00","1.21","5390.98","43.48","0.00","0.00","4945.24","39.88","5892.83","17.54","2540.09","7.56","718.13","2.14","241.42","0.72"
2022,2023,"SWKE0077","SWKB1786","552.57","6.91","0.00","0.00","170.30","2.13","354.90","4.44","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.50","1458.93","18.24","0.00","0.00","1679.94","21.00","2449.15","14.32","1531.60","8.96","172.26","1.01","0.00","0.00"
2022,2023,"SWKE0329","SWKB1787","1033.32","6.46","0.00","0.00","2663.24","16.65","737.24","4.61","0.00","0.00","0.00","0.00","0.00","0.00","80.00","0.50","3067.48","19.17","281.08","1.76","1727.28","10.80","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0346","SWKB1788","1206.07","9.89","0.00","0.00","6276.18","51.44","191.90","1.57","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.41","1961.39","16.08","140.88","1.15","1833.33","15.03","773.72","6.34","601.75","4.93","234.89","1.93","46.69","0.38"
2022,2023,"SWKE0301","SWKB1789","7921.42","11.86","0.00","0.00","6050.35","9.06","5680.71","8.50","0.00","0.00","2423.84","3.63","38767.28","58.03","320.00","0.48","11256.43","16.85","0.00","0.00","8022.24","12.01","12966.55","7.53","3369.10","1.96","918.19","0.53","635.55","0.37"
2022,2023,"SWKE0157","SWKB1790","0.00","0.00","0.00","0.00","2786.48","12.96","2671.24","12.42","0.00","0.00","942.96","4.39","16351.28","76.05","40.00","0.19","1373.28","6.39","132.92","0.62","2313.64","10.76","0.00","0.00","12815.76","5.85","10556.31","4.82","1043.51","0.48"
2022,2023,"SWKE0100","SWKB1791","2008.20","11.41","0.00","0.00","6871.74","39.04","1552.08","8.82","0.00","0.00","1379.40","7.84","0.00","0.00","310.00","1.76","4601.22","26.14","135.48","0.77","3433.74","19.51","3943.26","1.58","15133.29","6.06","3262.17","1.31","2132.32","0.85"
2022,2023,"SWKE0120","SWKB1792","822.96","4.60","0.00","0.00","1927.36","10.77","803.12","4.49","0.00","0.00","0.00","0.00","0.00","0.00","650.00","3.63","2757.12","15.40","0.00","0.00","1824.32","10.19","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0316","SWKB1793","1328.12","6.92","0.00","0.00","2160.54","11.25","1800.90","9.38","0.00","0.00","1328.67","6.92","0.00","0.00","280.00","1.46","3134.15","16.32","76.24","0.40","2819.07","14.68","29606.81","9.09","8008.07","2.46","3575.40","1.10","1671.91","0.51"
2022,2023,"SWKE0120","SWKB1794","2580.44","7.31","0.00","0.00","4437.37","12.57","2571.50","7.28","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","2.83","9674.60","27.41","0.00","0.00","5931.13","16.80","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0288","SWKB1795","1434.74","29.89","0.00","0.00","901.22","18.78","10292.38","214.42","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.83","1534.94","31.98","0.00","0.00","1019.52","21.24","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0120","SWKB1796","544.36","3.34","0.00","0.00","320.40","1.97","675.84","4.15","0.00","0.00","0.00","0.00","0.00","0.00","820.00","5.03","2213.38","13.58","0.00","0.00","1545.60","9.48","14622.22","2.98","9062.23","1.85","5281.87","1.08","1329.84","0.27"
2022,2023,"SWKE0288","SWKB1797","975.92","5.14","0.00","0.00","487.81","2.57","1021.14","5.37","0.00","0.00","0.00","0.00","0.00","0.00","100.00","0.53","4017.31","21.14","0.00","0.00","2543.57","13.39","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0288","SWKB1798","928.40","5.63","0.00","0.00","2335.10","14.15","756.93","4.59","0.00","0.00","0.00","0.00","0.00","0.00","70.00","0.42","2983.39","18.08","0.00","0.00","1928.18","11.69","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0288","SWKB1799","972.30","6.48","0.00","0.00","1190.25","7.94","1029.11","6.86","0.00","0.00","0.00","0.00","0.00","0.00","90.00","0.60","3572.42","23.82","0.00","0.00","2362.38","15.75","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0288","SWKB1800","1446.83","10.05","0.00","0.00","8090.32","56.18","543.76","3.78","0.00","0.00","0.00","0.00","0.00","0.00","70.00","0.49","2955.61","20.53","0.00","0.00","1734.25","12.04","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
