Property Ref,Bed Size,Block Reference,Estate Reference,Block Definition Code (Used for Service Charges)
648520,3,STR015453,EA114,
644691,3,STR001585,ENBR4,
621647,3,STR002160,ENBR5,
649453,3,STR006137,ENBR1,
649454,3,STR006137,ENBR1,BD002794
693332,3,STR001594,ENBR4,BD003458
600575,3,STR006057,EA082,BD000018
600577,3,STR006057,EA082,
600579,3,STR006057,EA082,
600613,3,STR006064,EA082,BD000019
600615,3,STR006064,EA082,
600617,3,STR006064,EA082,
600619,3,STR006064,EA082,BD000019
600621,3,STR006066,EA082,BD000019
600622,3,STR006066,EA082,BD000019
600623,3,STR006066,EA082,
600624,3,STR006066,EA082,BD000019
600625,3,STR006066,EA082,BD000019
600626,3,STR006066,EA082,
600627,3,STR006066,EA082,
600628,3,STR006066,EA082,
643797,3,STR003062,ENCS8,
621250,3,STR000534,EA115,BD001094
621252,3,STR000534,EA115,BD001094
621255,3,STR000534,EA115,
621257,3,STR000534,EA115,BD001094
621259,3,STR000534,EA115,
621262,3,STR000534,EA115,BD001094
621264,3,STR000534,EA115,
621267,3,STR000534,EA115,BD001094
621269,3,STR000534,EA115,
621271,3,STR000534,EA115,
621274,3,STR000534,EA115,BD001094
621276,3,STR000534,EA115,BD001094
621278,3,STR000534,EA115,BD001094
621279,3,STR000534,EA115,
621281,3,STR000534,EA115,BD001094
621283,3,STR000534,EA115,BD001094
621288,3,STR000534,EA115,BD001094
621291,3,STR000534,EA115,BD001094
621293,3,STR000534,EA115,
621300,3,STR000534,EA115,
621472,3,STR000243,EA018,BD001103
621474,3,STR000243,EA018,
621476,3,STR000243,EA018,BD001103
621477,3,STR000243,EA018,BD001103
621479,3,STR000243,EA018,BD001103
621481,3,STR000243,EA018,
648070,3,STR000418,EA084,
648072,3,STR000418,EA084,
648074,3,STR000418,EA084,
648076,3,STR000418,EA084,
648077,3,STR000418,EA084,
648079,3,STR000418,EA084,BD002724
648081,3,STR000418,EA084,
648083,3,STR000418,EA084,
647601,3,STR003668,EA089,
647609,3,STR003668,EA089,
647617,3,STR003668,EA089,
647626,3,STR003668,EA089,BD002708
647639,3,STR003676,EA089,BD002708
647646,3,STR003676,EA089,BD002708
647654,3,STR003676,EA089,
647662,3,STR003676,EA089,
679507,3,STR020112,ENBR2,BD003716
617257,3,STR004570,EB115,
617258,3,STR015264,EB115,BD000698
617259,3,STR004572,EB115,
617265,3,STR015265,EB115,BD000700
617266,3,STR015266,EB115,
617272,3,STR015269,EB115,BD000702
648935,3,STR000396,EA108,
648936,3,STR000396,EA108,BD002751
648937,3,STR000396,EA108,
648938,3,STR000396,EA108,BD002751
648939,3,STR000396,EA108,
648941,3,STR000396,EA108,
648942,3,STR000396,EA108,BD002751
648943,3,STR000396,EA108,BD002751
648944,3,STR000396,EA108,BD002751
648945,3,STR000396,EA108,
648946,3,STR000396,EA108,BD002751
648949,3,STR000396,EA108,
648950,3,STR000396,EA108,
605437,3,STR014752,ENCS5,
605444,3,STR004888,ENCS5,
606071,3,STR003110,ENCS5,
618590,3,STR002114,ENBR3,
618591,3,STR015035,ENBR3,
621307,3,STR000570,EA115,BD001095
621312,3,STR000570,EA115,BD001095
621317,3,STR000570,EA115,
621322,3,STR000570,EA115,BD001095
643804,3,STR003760,ENCS8,
608025,3,STR017289,EA123,
608026,3,STR017289,EA123,
608028,3,STR000717,EA123,
608029,3,STR000717,EA123,
608030,3,STR017290,EA123,
608031,3,STR017290,EA123,
608033,3,STR017289,EA123,BD000320
608034,3,STR017289,EA123,BD000320
608035,3,STR017289,EA123,
608036,3,STR000717,EA123,
608037,3,STR000717,EA123,BD000320
608038,3,STR000717,EA123,
608039,3,STR017290,EA123,
608040,3,STR017290,EA123,
608041,3,STR017290,EA123,
600629,3,STR006070,EA082,BD000020
600630,3,STR006070,EA082,
600631,3,STR006070,EA082,
600632,3,STR006070,EA082,BD000020
600633,3,STR006071,EA082,BD000020
600634,3,STR006071,EA082,
600635,3,STR006071,EA082,BD000020
600636,3,STR006071,EA082,BD000020
600637,3,STR006071,EA082,
600638,3,STR006071,EA082,
600639,3,STR006071,EA082,BD000020
600640,3,STR006071,EA082,BD000020
600641,3,STR006072,EA082,
600642,3,STR006072,EA082,
600643,3,STR006072,EA082,
600644,3,STR006072,EA082,BD000020
600645,3,STR006072,EA082,BD000020
600646,3,STR006072,EA082,BD000020
600647,3,STR006072,EA082,
600648,3,STR006072,EA082,
600649,3,STR006073,EA082,BD000020
600650,3,STR006073,EA082,BD000020
600651,3,STR006073,EA082,BD000020
600653,3,STR006073,EA082,BD000020
600654,3,STR006073,EA082,
600655,3,STR006073,EA082,BD000020
600656,3,STR006073,EA082,
600657,3,STR006074,EA082,
600658,3,STR006074,EA082,
600659,3,STR006074,EA082,
600660,3,STR006074,EA082,
603355,3,STR007607,EA126,
603359,3,STR007607,EA126,
603362,3,STR007607,EA126,
603363,3,STR007607,EA126,
603366,3,STR007607,EA126,
603367,3,STR007607,EA126,
603370,3,STR007607,EA126,
603371,3,STR007607,EA126,
603374,3,STR007607,EA126,BD000058
603375,3,STR007607,EA126,
603378,3,STR007607,EA126,
603380,3,STR007608,EA126,
603384,3,STR007608,EA126,
603387,3,STR007608,EA126,
603388,3,STR007608,EA126,BD000059
603391,3,STR007608,EA126,
603392,3,STR007608,EA126,
603395,3,STR007608,EA126,BD000059
603396,3,STR007608,EA126,
603399,3,STR007608,EA126,BD000059
603403,3,STR007609,EA126,BD000060
603404,3,STR007609,EA126,
603407,3,STR007609,EA126,BD000060
603408,3,STR007609,EA126,
603411,3,STR007609,EA126,
603412,3,STR007609,EA126,
603415,3,STR007609,EA126,
603416,3,STR007609,EA126,BD000060
603419,3,STR007609,EA126,BD000060
603420,3,STR007609,EA126,BD000060
603423,3,STR007609,EA126,
668042,3,STR017667,EA127,
668043,3,STR017668,EA127,
668045,3,STR017670,EA127,
668047,3,STR017672,EA127,
668048,3,STR017673,EA127,
612454,3,STR000014,EA020,
612455,3,STR000014,EA020,BD000465
612456,3,STR000014,EA020,BD000465
612458,3,STR000014,EA020,
612459,3,STR000014,EA020,BD000465
612460,3,STR000014,EA020,
612461,3,STR000014,EA020,
649547,3,STR000912,ENBR4,
613707,3,STR000512,EA070,BD000512
613713,3,STR000512,EA070,
613719,3,STR000512,EA070,
613725,3,STR000512,EA070,
613731,3,STR000512,EA070,
613737,3,STR000512,EA070,
649117,3,STR000914,ENBR4,
614143,3,STR000588,EA020,
614144,3,STR000588,EA020,
614145,3,STR000588,EA020,
614146,3,STR000588,EA020,
614147,3,STR000588,EA020,
614148,3,STR000588,EA020,
614149,3,STR000588,EA020,
614150,3,STR000588,EA020,
614151,3,STR000588,EA020,
614152,3,STR000588,EA020,
614153,3,STR000588,EA020,BD000527
614155,3,STR000588,EA020,
614156,3,STR000588,EA020,
614157,3,STR000588,EA020,BD000527
614158,3,STR000588,EA020,
614159,3,STR000588,EA020,BD000527
614160,3,STR000588,EA020,BD000527
614162,3,STR000588,EA020,
614163,3,STR000588,EA020,
614164,3,STR000588,EA020,
614165,3,STR000588,EA020,BD000527
614166,3,STR000588,EA020,BD000527
614167,3,STR000588,EA020,
614168,3,STR000588,EA020,BD000527
614169,3,STR000588,EA020,
614170,3,STR000588,EA020,
614171,3,STR000588,EA020,
614173,3,STR000588,EA020,
614174,3,STR000588,EA020,
614175,3,STR000588,EA020,BD000527
614176,3,STR000588,EA020,BD000527
614177,3,STR000588,EA020,BD000527
614178,3,STR000588,EA020,
614179,3,STR000588,EA020,BD000527
614180,3,STR000588,EA020,
614181,3,STR000588,EA020,
617486,3,STR017569,ENBR3,
617488,3,STR017736,ENBR3,
617489,3,STR017737,ENBR3,
617490,3,STR017738,ENBR3,
617491,3,STR017739,ENBR3,
621329,3,STR000442,EA115,BD001096
640213,3,STR003111,EA083,
640214,3,STR003111,EA083,
640215,3,STR003111,EA083,
640216,3,STR003111,EA083,
640217,3,STR003111,EA083,
640218,3,STR003111,EA083,
640219,3,STR003112,EA083,
640220,3,STR003112,EA083,
640221,3,STR003112,EA083,
640222,3,STR003112,EA083,
640223,3,STR003112,EA083,
640224,3,STR003112,EA083,
640225,3,STR003112,EA083,
640226,3,STR003112,EA083,
640227,3,STR003112,EA083,
642348,3,STR016980,EA015,
642358,3,STR012234,EA015,
642359,3,STR016985,EA015,
642364,3,STR006112,EA015,
642367,3,STR006112,EA015,
642368,3,STR006113,EA015,
642371,3,STR006113,EA015,
642372,3,STR006113,EA015,
642375,3,STR006113,EA015,
642376,3,STR006113,EA015,
602822,3,STR000110,EB121,BD000050
602824,3,STR000110,EB121,BD000050
632322,3,STR006446,ENST4,
632402,3,STR006450,ENST4,
632437,3,STR006494,ENST4,
633220,3,STR015827,ENST4,
634599,3,STR015810,ENST4,
634609,3,STR006448,ENST4,
636812,3,STR012656,ENST4,
636818,3,STR006458,ENST4,
636819,3,STR007469,ENST4,
636820,3,STR016034,ENST4,
636934,3,STR015818,ENST4,
636935,3,STR015819,ENST4,
636936,3,STR015822,ENST4,
636937,3,STR015823,ENST4,
636938,3,STR015824,ENST4,
636941,3,STR015814,ENST4,
636942,3,STR006454,ENST4,
636947,3,STR015820,ENST4,
636951,3,STR006469,ENST4,
636957,3,STR006490,ENST4,
636958,3,STR006483,ENST4,
679682,3,STR006456,ENST4,
632511,3,STR015828,ENST4,
632910,3,STR006500,ENST4,
632687,3,STR007604,ENNO6,
636323,3,STR006503,EA110,BD002141
636325,3,STR006503,EA110,
636329,3,STR006505,EA110,BD002142
636331,3,STR006505,EA110,BD002142
636333,3,STR007467,EA110,
636335,3,STR007467,EA110,BD002142
636339,3,STR007462,EA110,
636341,3,STR007462,EA110,
636345,3,STR007460,EA110,
636347,3,STR007460,EA110,BD002143
636349,3,STR007459,EA110,
636353,3,STR007458,EA110,
636355,3,STR007458,EA110,
636356,3,STR007458,EA110,
636360,3,STR007457,EA110,
636362,3,STR007457,EA110,BD002143
636364,3,STR007457,EA110,
636368,3,STR006507,EA110,BD002143
636370,3,STR006507,EA110,BD002143
636374,3,STR006510,EA110,BD002144
636376,3,STR006510,EA110,
636380,3,STR006512,EA110,
636382,3,STR006512,EA110,
636386,3,STR007453,EA110,
636388,3,STR007453,EA110,BD002145
636389,3,STR007453,EA110,BD002145
636392,3,STR007454,EA110,
636394,3,STR007454,EA110,
636396,3,STR007455,EA110,
636400,3,STR006504,EA110,BD002147
636402,3,STR006504,EA110,BD002147
636406,3,STR007464,EA110,
636408,3,STR007464,EA110,
636412,3,STR006506,EA110,BD002148
636414,3,STR006506,EA110,BD002148
636418,3,STR017980,EA110,
636420,3,STR017980,EA110,
636424,3,STR006509,EA110,
636426,3,STR006509,EA110,
627856,3,STR007451,EA001,BD001328
627857,3,STR006517,EA001,
627859,3,STR006519,EA001,
627861,3,STR006519,EA001,
627863,3,STR006519,EA001,
627864,3,STR006516,EA001,
627865,3,STR006519,EA001,
627866,3,STR006516,EA001,
627867,3,STR006519,EA001,
627869,3,STR006519,EA001,
627871,3,STR006519,EA001,
627873,3,STR006519,EA001,
627874,3,STR006516,EA001,
627875,3,STR006519,EA001,
627877,3,STR017959,EA001,
627878,3,STR017947,EA001,
627879,3,STR017959,EA001,
627880,3,STR017947,EA001,
627881,3,STR017959,EA001,
627882,3,STR017947,EA001,
627883,3,STR017959,EA001,BD001329
627885,3,STR017959,EA001,BD001329
627887,3,STR017959,EA001,
627888,3,STR017947,EA001,
627889,3,STR017959,EA001,
627890,3,STR017947,EA001,
627891,3,STR017959,EA001,
627893,3,STR017959,EA001,
627895,3,STR017959,EA001,BD001329
627906,3,STR006520,EA001,
627910,3,STR006520,EA001,BD001330
627911,3,STR006521,EA001,
627920,3,STR017958,EA001,
627923,3,STR017956,EA001,
627924,3,STR017958,EA001,BD001330
627927,3,STR017956,EA001,BD001331
627938,3,STR006522,EA001,
627939,3,STR017957,EA001,
627942,3,STR006522,EA001,
627943,3,STR017957,EA001,
627948,3,STR017946,EA001,
627950,3,STR017946,EA001,BD001332
627952,3,STR006523,EA001,
627953,3,STR006523,EA001,
627954,3,STR006523,EA001,BD001333
627955,3,STR006523,EA001,
627956,3,STR006523,EA001,BD001333
627957,3,STR006523,EA001,
627958,3,STR006523,EA001,
627959,3,STR006523,EA001,BD001333
627960,3,STR006524,EA001,
627961,3,STR006524,EA001,
627963,3,STR006524,EA001,
627964,3,STR006524,EA001,
627965,3,STR006524,EA001,
627966,3,STR006524,EA001,BD001334
627967,3,STR006524,EA001,
626444,3,STR000064,EA045,BD001235
626446,3,STR000064,EA045,BD001235
626448,3,STR000064,EA045,
626450,3,STR000064,EA045,BD001235
626451,3,STR000064,EA045,
626453,3,STR000064,EA045,BD001235
626455,3,STR000064,EA045,
626457,3,STR000064,EA045,
632202,3,STR011234,ENNO3,
632992,3,STR002718,ENNO5,BD001818
633057,3,STR002706,ENNO3,BD001829
633140,3,STR002719,ENNO5,
633142,3,STR017341,ENNO5,BD001844
633210,3,STR002714,ENNO3,
628956,3,STR002246,EB002,BD001382
628957,3,STR002249,EB002,
628959,3,STR002251,EB002,
628960,3,STR002253,EB002,
628961,3,STR002255,EB002,
628962,3,STR002257,EB002,
633617,3,STR006527,EA069,BD001887
633623,3,STR006527,EA069,BD001889
633637,3,STR006529,EA069,
633660,3,STR006531,EA069,BD001897
633661,3,STR006531,EA069,
633666,3,STR006531,EA069,
633668,3,STR006531,EA069,
633689,3,STR006534,EA069,
633715,3,STR006536,EA069,
633744,3,STR020055,EA069,
633745,3,STR020055,EA069,BD001912
633749,3,STR020055,EA069,
633758,3,STR020056,EA069,
633759,3,STR020056,EA069,
627660,3,STR006549,ENST3,
632727,3,STR006821,ENST3,BD001761
631497,3,STR016047,EA008,BD001634
631498,3,STR016048,EA008,BD001635
631499,3,STR016049,EA008,
631500,3,STR016050,EA008,
631501,3,STR016051,EA008,
631502,3,STR016052,EA008,
631503,3,STR016053,EA008,
631504,3,STR002265,EA008,
631505,3,STR002268,EA008,
631509,3,STR016573,EA008,
631510,3,STR007242,EA008,
631511,3,STR016054,EA008,
631512,3,STR016055,EA008,
631513,3,STR016056,EA008,
631514,3,STR016057,EA008,
631515,3,STR002273,EA008,
631517,3,STR002275,EA008,
632376,3,STR006554,ENST4,
632146,3,STR004127,ENNO2,
636908,3,STR004081,ENNO2,BD002181
686320,3,STR004081,ENNO2,BD002181
632977,3,STR004114,ENNO1,BD001814
632978,3,STR004114,ENNO1,BD001814
644677,3,STR000916,ENNO6,
627643,3,STR012637,ENST4,
632472,3,STR018161,ENST4,
632473,3,STR018161,ENST4,
632474,3,STR018161,ENST4,BD001738
632475,3,STR018162,ENST4,
632476,3,STR018162,ENST4,
632477,3,STR018162,ENST4,
632478,3,STR018163,ENST4,BD001739
632479,3,STR018163,ENST4,
632480,3,STR018163,ENST4,BD001739
632481,3,STR018164,ENST4,BD001740
632482,3,STR018164,ENST4,
632483,3,STR018164,ENST4,BD001740
632484,3,STR015872,ENST4,
632485,3,STR015872,ENST4,
632486,3,STR015872,ENST4,
632487,3,STR015872,ENST4,BD001741
632488,3,STR015872,ENST4,
634632,3,STR015872,ENST4,
634633,3,STR007186,ENST4,
686456,3,STR018167,ENST4,BD003255
694729,3,STR017927,ENST4,
633100,3,STR017209,ENST4,
635969,3,STR000278,EA085,BD002123
635970,3,STR000278,EA085,
635971,3,STR000278,EA085,BD002123
635973,3,STR000278,EA085,
635974,3,STR000278,EA085,BD002123
635975,3,STR000278,EA085,BD002123
635976,3,STR000278,EA085,
635978,3,STR000278,EA085,
635979,3,STR000278,EA085,
635980,3,STR000278,EA085,
635981,3,STR000278,EA085,BD002123
635982,3,STR000278,EA085,
635983,3,STR000278,EA085,
635984,3,STR000278,EA085,
635985,3,STR000278,EA085,
629078,3,STR020058,EA023,
629079,3,STR020058,EA023,
629080,3,STR020058,EA023,BD001390
629081,3,STR020058,EA023,
629082,3,STR020058,EA023,BD001390
629083,3,STR020058,EA023,
629084,3,STR020058,EA023,BD001390
629085,3,STR020058,EA023,
629086,3,STR020058,EA023,
629087,3,STR020058,EA023,BD001390
629088,3,STR020058,EA023,BD001390
629089,3,STR020058,EA023,
629090,3,STR020058,EA023,
629091,3,STR020058,EA023,BD001390
629092,3,STR020058,EA023,
629093,3,STR020058,EA023,BD001390
629094,3,STR020058,EA023,
629095,3,STR020058,EA023,
629096,3,STR020058,EA023,
629097,3,STR020058,EA023,
633832,3,STR006574,EA069,
633833,3,STR006581,EA069,BD001923
633834,3,STR006574,EA069,BD001924
633841,3,STR006581,EA069,
633842,3,STR006574,EA069,BD001928
633843,3,STR006581,EA069,BD001929
633848,3,STR006574,EA069,BD001930
633856,3,STR006574,EA069,
633857,3,STR006587,EA069,
633859,3,STR006588,EA069,BD001937
633864,3,STR006589,EA069,
633865,3,STR006590,EA069,BD003710
633873,3,STR006591,EA069,BD001940
633874,3,STR006592,EA069,BD001941
633875,3,STR006591,EA069,
633877,3,STR006595,EA069,
633879,3,STR006598,EA069,
633880,3,STR006602,EA069,BD001942
633887,3,STR006602,EA069,
633888,3,STR006606,EA069,
633899,3,STR006609,EA069,
633900,3,STR006609,EA069,BD001950
633903,3,STR006609,EA069,BD001951
633904,3,STR006609,EA069,BD001952
633908,3,STR006609,EA069,BD001954
633910,3,STR006609,EA069,BD001955
633913,3,STR015909,EA069,
633915,3,STR006609,EA069,BD001956
633917,3,STR006609,EA069,
633922,3,STR006613,EA069,BD001958
633923,3,STR006609,EA069,BD001959
633925,3,STR006609,EA069,BD001960
633928,3,STR006613,EA069,BD003505
633930,3,STR006613,EA069,
633931,3,STR006609,EA069,BD001961
633933,3,STR006609,EA069,BD001962
633937,3,STR006613,EA069,
633939,3,STR006615,EA069,BD001964
633945,3,STR006615,EA069,
633949,3,STR006613,EA069,
633950,3,STR006613,EA069,
633954,3,STR006613,EA069,BD001969
634429,3,STR007079,EA069,BD002081
634430,3,STR007079,EA069,BD002081
634431,3,STR007079,EA069,
634432,3,STR007079,EA069,BD002081
634433,3,STR007079,EA069,
634434,3,STR007079,EA069,
634435,3,STR007088,EA069,BD002082
634436,3,STR007088,EA069,
634437,3,STR007088,EA069,
634438,3,STR007088,EA069,
634439,3,STR007088,EA069,
634440,3,STR007088,EA069,
635841,3,STR015477,EA025,
635843,3,STR015479,EA025,
635844,3,STR015480,EA025,
635845,3,STR015481,EA025,
635846,3,STR012591,EA025,
635847,3,STR005138,EA025,
636451,3,STR000168,EA098,BD002153
636452,3,STR000168,EA098,BD002153
636453,3,STR000168,EA098,
636454,3,STR000168,EA098,
636455,3,STR000168,EA098,BD002153
636456,3,STR000168,EA098,
636457,3,STR000168,EA098,BD002153
636458,3,STR000168,EA098,
636459,3,STR000168,EA098,
636460,3,STR000168,EA098,
636461,3,STR017954,EA098,
636464,3,STR017954,EA098,
636471,3,STR017955,EA098,
636472,3,STR017955,EA098,
636473,3,STR017955,EA098,
636474,3,STR017955,EA098,
636475,3,STR017955,EA098,
636476,3,STR017955,EA098,
636477,3,STR017955,EA098,BD002153
636478,3,STR017955,EA098,
636479,3,STR017955,EA098,BD002153
636480,3,STR017955,EA098,
627444,3,STR000631,EA131,
627451,3,STR000631,EA131,
627452,3,STR000631,EA131,
627453,3,STR000631,EA131,BD001307
627460,3,STR000631,EA131,
627461,3,STR000631,EA131,
627468,3,STR000631,EA131,
627469,3,STR000631,EA131,
627476,3,STR000631,EA131,
627477,3,STR000631,EA131,
627484,3,STR000631,EA131,
672619,3,STR000631,EA131,
626472,3,STR000319,EA045,BD001237
626474,3,STR000319,EA045,BD001237
626476,3,STR000319,EA045,
626478,3,STR000319,EA045,BD001237
626479,3,STR000319,EA045,BD001237
626483,3,STR000319,EA045,BD001237
626485,3,STR000319,EA045,BD001237
631806,3,STR002302,EA008,
631828,3,STR011030,EA008,
631829,3,STR011028,EA008,
631401,3,STR002317,EA033,
631404,3,STR002317,EA033,BD001625
631405,3,STR002317,EA033,
631408,3,STR002317,EA033,BD001625
631409,3,STR002317,EA033,BD001625
631412,3,STR002317,EA033,
631413,3,STR002317,EA033,
631416,3,STR002317,EA033,
631417,3,STR002317,EA033,BD001625
631420,3,STR002317,EA033,
631421,3,STR002317,EA033,
631424,3,STR002317,EA033,
636446,3,STR000596,EA098,BD002152
636448,3,STR000596,EA098,BD002152
636450,3,STR000596,EA098,BD002152
628250,3,STR007276,ENNO1,
628251,3,STR007276,ENNO1,BD001363
628253,3,STR005139,ENNO1,BD001363
643839,3,STR003314,ENST1,
626801,3,STR000434,EA007,
626803,3,STR000434,EA007,
626808,3,STR000434,EA007,BD001263
626810,3,STR000434,EA007,BD001263
625567,3,STR002322,EA011,
625568,3,STR002328,EA011,
625570,3,STR016105,EA011,
625571,3,STR016103,EA011,
625573,3,STR016104,EA011,
625574,3,STR002329,EA011,
625575,3,STR002324,EA011,
625576,3,STR012702,EA011,
625577,3,STR002331,EA011,
625578,3,STR016107,EA011,
625581,3,STR016121,EA011,
625582,3,STR016108,EA011,
625586,3,STR012703,EA011,
625588,3,STR016123,EA011,
625589,3,STR016110,EA011,
625590,3,STR016124,EA011,
625593,3,STR002356,EA011,
625594,3,STR016111,EA011,
625598,3,STR016127,EA011,
625603,3,STR016117,EA011,
625606,3,STR016131,EA011,
625607,3,STR002349,EA011,
625611,3,STR016132,EA011,
625612,3,STR016133,EA011,
625613,3,STR016119,EA011,
625616,3,STR016136,EA011,
625618,3,STR002367,EA011,
625619,3,STR016138,EA011,
625620,3,STR002368,EA011,
630183,3,STR012642,EA014,
630191,3,STR006645,EA014,
630493,3,STR016142,EA006,
630494,3,STR016143,EA006,
630495,3,STR012664,EA006,
630496,3,STR016144,EA006,
630497,3,STR016145,EA006,
630498,3,STR002374,EA006,
636824,3,STR006650,ENST4,
636825,3,STR015920,ENST4,
636826,3,STR015921,ENST4,
636828,3,STR006651,ENST4,
636829,3,STR006652,ENST4,
636830,3,STR006653,ENST4,
632723,3,STR007100,ENST3,BD001760
631667,3,STR002380,EA008,
631668,3,STR011015,EA008,
631669,3,STR011016,EA008,
631670,3,STR011017,EA008,
631671,3,STR011018,EA008,
631672,3,STR016146,EA008,BD001660
631673,3,STR016147,EA008,
631674,3,STR016148,EA008,
631675,3,STR016149,EA008,
631676,3,STR016150,EA008,
631677,3,STR016151,EA008,BD001661
631678,3,STR002384,EA008,
631679,3,STR016152,EA008,
631680,3,STR016153,EA008,
631681,3,STR012683,EA008,
631682,3,STR002385,EA008,
631683,3,STR012684,EA008,
631684,3,STR012685,EA008,
631618,3,STR010964,ENNO3,
